"구분",화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치년도,위도,경도,데이터기준일자
"공중화장실",호수매점,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 장항동 906,N,2,3,0,0,0,0,3,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66444643,126.7604431,2019-01-02
"개방화장실",호수그린오피스텔,경기도 고양시 일산동구 무궁화로 8-38 (장항동),경기도 고양시 일산동구 장항동 752-1,N,5,6,0,0,0,0,5,0,0,경기도 고양시 일산동구청,,연중무휴,,37.65980653,126.7668091,2019-01-02
"공중화장실",호수공원주유소,경기도 고양시 일산동구 백마로 108 (장항동),경기도 고양시 일산동구 장항동 525,N,2,1,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6479394,126.7653096,2019-01-02
"공중화장실",해태스포츠센타,경기도 고양시 일산동구 중산로 241 (중산동),경기도 고양시 일산동구 중산동 1561,N,8,12,0,0,0,0,10,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.69369807,126.7801411,2019-01-02
"공중화장실",해태쇼핑타운,경기도 고양시 일산동구 중산로 241 (중산동),경기도 고양시 일산동구 중산동 1561-1,N,27,36,0,0,0,0,27,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.69369807,126.7801411,2019-01-02
"공중화장실",한솔프레미낭,경기도 고양시 일산동구 백마로213번길 12 (장항동),경기도 고양시 일산동구 장항동 852-1,N,1,1,1,0,0,0,1,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6548325,126.7739232,2019-01-02
"공중화장실",한라밀라트 C동,경기도 고양시 일산동구 무궁화로 12 (장항동),경기도 고양시 일산동구 장항동 760-1,N,1,1,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66139501,126.766378,2019-01-02
"공중화장실",한라밀라트 A동,경기도 고양시 일산동구 무궁화로 17 (장항동),경기도 고양시 일산동구 장항동 742,N,2,4,1,0,0,0,5,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6622023,126.7664298,2019-01-02
"공중화장실",동문굿모닝힐2(201),경기도 고양시 일산동구 경의로 25-53 (백석동),경기도 고양시 일산동구 백석동 1319,N,2,3,1,0,0,0,2,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.63976806,126.7874517,2019-01-02
"공중화장실",동문굿모닝힐2 (204),경기도 고양시 일산동구 호수로 358-26 (백석동),경기도 고양시 일산동구 백석동 1322,N,2,3,1,0,0,0,2,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.63931658,126.7869046,2019-01-02
"공중화장실",동문굿모닝힐2 (203),경기도 고양시 일산동구 호수로 340-25 (백석동),경기도 고양시 일산동구 백석동 1321,N,2,3,1,0,0,0,2,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.63880965,126.7875859,2019-01-02
"공중화장실",동문굿모닝힐2 (202),경기도 고양시 일산동구 경의로 25-37 (백석동),경기도 고양시 일산동구 백석동 1320,N,2,3,1,0,0,0,2,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.63925391,126.7881284,2019-01-02
"공중화장실",동문굿모닝힐1 103동,경기도 고양시 일산동구 장백로 26 (백석동),경기도 고양시 일산동구 백석동 1305,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.641155,126.7891699,2019-01-02
"공중화장실",동문굿모닝힐1 102동,경기도 고양시 일산동구 장백로 20 (백석동),경기도 고양시 일산동구 백석동 1302,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6406768,126.7897967,2019-01-02
"공중화장실",동문굿모닝타워2,경기도 고양시 일산동구 호수로 358-25 (백석동),경기도 고양시 일산동구 백석동 1324,N,7,7,2,0,0,0,7,2,0,경기도 고양시 일산동구청,,09:00~18:00,,37.63992793,126.7861732,2019-01-02
"공중화장실",동문굿모닝타워1,경기도 고양시 일산동구 호수로 358-39 (백석동),경기도 고양시 일산동구 백석동 1323,N,7,7,1,0,0,0,7,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64034696,126.7867113,2019-01-02
"공중화장실",덕진프라자,경기도 고양시 일산동구 고봉로 32-30 (장항동),경기도 고양시 일산동구 장항동 736-5,N,5,6,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6637052,126.7664523,2019-01-02
"공중화장실",더불어충전소,경기도 고양시 일산동구 고봉로 672 (성석동),경기도 고양시 일산동구 성석동 1082-24,Y,0,2,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.71674727,126.789314,2019-01-02
"공중화장실",대한골프클럽,경기도 고양시 일산동구 성현로659번길 224 (사리현동),경기도 고양시 일산동구 사리현동 131-1,N,3,5,0,0,0,0,4,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.69593519,126.8453365,2019-01-02
"공중화장실",대풍주유소,경기도 고양시 일산동구 백마로 526 (풍동),경기도 고양시 일산동구 풍동 113-2,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66348236,126.8065334,2019-01-02
"공중화장실",대양빌딩,경기도 고양시 일산동구 정발산로 39,경기도 고양시 일산동구 장항동 856-1,N,2,3,0,0,0,0,4,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6573609,126.7730996,2019-01-02
"공중화장실",대방 샤인밸리,경기도 고양시 일산동구 일산로 74-17 (백석동),경기도 고양시 일산동구 백석동 1239-2,N,3,3,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6441746,126.790938,2019-01-02
"공중화장실",대명주유소,경기도 고양시 일산동구 백마로 516 (풍동),경기도 고양시 일산동구 풍동 116-3,N,2,3,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6631057,126.8054963,2019-01-02
"공중화장실",달맞이공원,,경기도 고양시 일산동구 풍동 1228,N,1,1,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.67477133,126.8026065,2019-01-02
"공중화장실",한국전력 고양점,경기도 고양시 일산동구 장백로 39 (백석동),경기도 고양시 일산동구 백석동 1310,N,12,11,0,0,0,0,12,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64138324,126.7877961,2019-01-02
"공중화장실",한국경진학교(생활관),"경기도 고양시 일산동구 일산로 341 (마두동,본관)",경기도 고양시 일산동구 마두동 808,N,5,8,0,0,0,0,8,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6653504,126.7821062,2019-01-02
"공중화장실",한국경진학교(본관),"경기도 고양시 일산동구 일산로 341 (마두동,경비동)",경기도 고양시 일산동구 마두동 808,N,21,27,0,0,0,0,27,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6653504,126.7821062,2019-01-02
"공중화장실",한국경진학교(경비동),"경기도 고양시 일산동구 일산로 341 (마두동,생활관)",경기도 고양시 일산동구 마두동 808,N,1,0,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6653504,126.7821062,2019-01-02
"공중화장실",한경프라자,경기도 고양시 일산동구 장백로 86 (백석동),경기도 고양시 일산동구 백석동 1335-2,N,4,4,0,0,0,0,4,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6447468,126.7844643,2019-01-02
"공중화장실",호반화장실,경기도 고양시 일산동구 호수로 731,경기도 고양시 일산동구 장항동 906,N,2,3,0,0,0,0,6,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66444643,126.7604431,2019-01-02
"공중화장실",현해프라자,경기도 고양시 일산동구 중산로 105 (중산동),경기도 고양시 일산동구 중산동 1692,N,14,14,1,0,0,0,16,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6813929,126.781302,2019-01-02
"공중화장실",현대타운빌,경기도 고양시 일산동구 중앙로 1233 (장항동),경기도 고양시 일산동구 장항동 848-1,N,4,6,0,0,0,0,5,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6564806,126.7744758,2019-01-02
"공중화장실",현대에뜨레보,경기도 고양시 일산동구 백마로 223 (장항동),경기도 고양시 일산동구 장항동 852,N,14,11,0,0,0,0,10,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6550426,126.7744982,2019-01-02
"공중화장실",현대아이스페이스,경기도 고양시 일산동구 중앙로 1322 (정발산동),경기도 고양시 일산동구 장항동 785,N,8,10,0,0,0,0,10,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66370291,126.7707637,2019-01-02
"공중화장실",현대밀라트 C동,경기도 고양시 일산동구 경의로 19 (백석동),경기도 고양시 일산동구 백석동 1317,N,2,4,1,0,0,0,5,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.63804856,126.7892241,2019-01-02
"공중화장실",현대밀라트 B동,경기도 고양시 일산동구 경의로 33 (백석동),경기도 고양시 일산동구 백석동 1316,N,2,4,1,0,0,0,5,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.63912123,126.7905172,2019-01-02
"공중화장실",현대밀라트 2차 A동,경기도 고양시 일산동구 중앙로 1011 (백석동),경기도 고양시 일산동구 백석동 1303,N,2,3,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64095492,126.7901177,2019-01-02
"공중화장실",허유재 병원,경기도 고양시 일산동구 중앙로 1317 (장항동),경기도 고양시 일산동구 장항동 780,N,12,12,1,0,0,0,23,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6629156,126.7699591,2019-01-02
"공중화장실",한강세이프빌 오피스텔,경기도 고양시 일산동구 무궁화로 43-15 (장항동),경기도 고양시 일산동구 장항동 733,N,6,12,1,0,0,0,10,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66378385,126.767921,2019-01-02
"공중화장실",한강세이프빌,경기도 고양시 일산동구 무궁화로 43-15 (장항동),경기도 고양시 일산동구 장항동 733,N,9,10,2,0,0,0,12,3,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66378385,126.767921,2019-01-02
"공중화장실",문화촌상가,경기도 고양시 일산서구 일산로 577 (일산동),경기도 고양시 일산서구 일산동 1059-2,N,4,8,0,0,0,0,8,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6789956,126.7641281,2019-01-02
"공중화장실",문화타운,경기도 고양시 일산서구 일산로 563 (일산동),경기도 고양시 일산서구 일산동 1061-3,N,8,8,0,0,0,0,8,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6784359,126.765404,2019-01-02
"공중화장실",문촌상가,경기도 고양시 일산서구 일산로 569 (일산동),경기도 고양시 일산서구 일산동 1061,N,5,10,0,0,0,0,4,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6786512,126.7649136,2019-01-02
"공중화장실",성일상가,경기도 고양시 일산서구 일산로 559 (일산동),경기도 고양시 일산서구 일산동 1061-5,N,10,10,0,0,0,0,10,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.678296,126.7657355,2019-01-02
"공중화장실",제일프라자,경기도 고양시 일산서구 일산로 557 (일산동),경기도 고양시 일산서구 일산동 1062,N,10,10,0,0,0,0,10,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6781417,126.7660352,2019-01-02
"공중화장실",홀트학교(초등부 B),"경기도 고양시 일산서구 탄현로 42 (탄현동,(초등부B))",경기도 고양시 일산서구 탄현동 41-1,N,5,1,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.69524843,126.7747712,2019-01-02
"공중화장실",삼호빌딩,경기도 고양시 일산동구 고봉로 32-26 (장항동),경기도 고양시 일산동구 장항동 736-4,N,6,6,0,0,0,0,6,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6638779,126.766284,2019-01-02
"공중화장실",삼운프라자,경기도 고양시 일산동구 중앙로 1074,경기도 고양시 일산동구 백석동 1294,N,4,8,0,0,0,0,8,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6452572,126.7857092,2019-01-02
"공중화장실",삼성스위트,경기도 고양시 일산동구 호수로 678 (장항동),경기도 고양시 일산동구 장항동 750,N,3,3,0,0,0,0,3,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6618207,126.7648126,2019-01-02
"공중화장실",삼성메르헨하우스,경기도 고양시 일산동구 무궁화로 8-28 (장항동),경기도 고양시 일산동구 장항동 752,N,1,1,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6601482,126.7664589,2019-01-02
"공중화장실",삼라마이다스빌,경기도 고양시 일산동구 무궁화로 8-19 (장항동),경기도 고양시 일산동구 장항동 759-1,N,5,7,1,0,0,0,7,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66100665,126.7668144,2019-01-02
"공중화장실",삼라마이다스 111,경기도 고양시 일산동구 무궁화로 39 (장항동),경기도 고양시 일산동구 장항동 734,N,2,2,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6634822,126.7684976,2019-01-02
"공중화장실",사우디제7주유소,경기도 고양시 일산동구 백마로 37 (장항동),경기도 고양시 일산동구 장항동 541-18,Y,0,0,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64312121,126.7600402,2019-01-02
"공중화장실",비잔티움 일산2단지,경기도 고양시 일산동구 호수로 340-28 (백석동),경기도 고양시 일산동구 백석동 1318-4,N,8,8,0,0,0,0,7,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.63830645,126.7883026,2019-01-02
"공중화장실",브라운스톤,경기도 고양시 일산동구 호수로 336 (백석동),경기도 고양시 일산동구 백석동 1330,N,6,6,0,0,0,0,8,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.63760986,126.7877844,2019-01-02
"공중화장실",부촌공원,경기도 고양시 일산동구 강촌로 27,경기도 고양시 일산동구 장항2동 879,Y,0,3,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6470905,126.7779626806,2019-01-02
"공중화장실",하임빌 로데오빌딩,경기도 고양시 일산동구 무궁화로 20-18 (장항동),경기도 고양시 일산동구 장항동 759,N,14,15,0,0,0,0,15,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6613067,126.7673121,2019-01-02
"공중화장실",하이베라스,경기도 고양시 일산동구 중앙로1261번길 79 (장항동),경기도 고양시 일산동구 장항동 864-3,N,15,23,0,0,0,0,15,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6569439,126.7699549,2019-01-02
"공중화장실",하늘장미공원,경기도 고양시 일산동구 하늘마을로 106,경기도 고양시 일산동구 중산동 1702,N,2,3,1,0,0,0,3,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6804464808,126.7840209778,2019-01-02
"공중화장실",풍성프라자,경기도 고양시 일산동구 무궁화로 31-2 (장항동),경기도 고양시 일산동구 장항동 734-2,N,14,21,0,0,0,0,14,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66309897,126.7678777,2019-01-02
"공중화장실",풍산초등학교,경기도 고양시 일산동구 숲속마을로51,경기도 고양시 일산동구 풍동 산79-1,N,30,51,4,0,2,0,66,4,3,경기도 고양시 일산동구청,,09:00~18:00,,37.6668714,126.7967047,2019-01-02
"공중화장실",풍산우체국,경기도 고양시 일산동구 숲속마을로56,경기도 고양시 일산동구 풍동 79,N,0,0,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6676146,126.7971651,2019-01-02
"공중화장실",풍산동주민센터,경기도 고양시 일산동구 숲속마을1로 36 (풍동),경기도 고양시 일산동구 풍동 349-16,N,4,4,0,0,0,0,4,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66408383,126.7998632,2019-01-02
"공중화장실",풍동프라자,경기도 고양시 일산동구 숲속마을로 26 (풍동),경기도 고양시 일산동구 풍동 1278,N,12,13,7,0,0,0,14,7,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6673283,126.8003804,2019-01-02
"공중화장실",풍동초등학교,경기도 고양시 일산동구 숲속마을로 14-43 (풍동),경기도 고양시 일산동구 풍동 1266,N,28,31,0,0,0,0,47,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66951581,126.8025103,2019-01-02
"공중화장실",풍동성결교회,경기도 고양시 일산동구 숲속마을2로 43,경기도 고양시 일산동구 풍동 1225,N,5,7,0,0,0,0,11,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.67352127,126.7970176,2019-01-02
"공중화장실",풍동도서관,경기도 고양시 일산동구 숲속마을로 108 (풍동),경기도 고양시 일산동구 풍동 1257,N,5,12,1,0,0,0,13,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.67022046,126.7951722,2019-01-02
"공중화장실",풍동 미래타워,경기도 고양시 일산동구 숲속마을로 44 (풍동),경기도 고양시 일산동구 풍동 1280-1,N,6,8,2,0,0,0,14,2,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6674399,126.7982718,2019-01-02
"공중화장실",폭스바겐 전시장,경기도 고양시 일산동구 중앙로 1067 (백석동),경기도 고양시 일산동구 백석동 1334-2,N,3,3,0,0,0,0,3,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.64434502,126.7854445,2019-01-02
"공중화장실",양우로데오시티,경기도 고양시 일산동구 고봉로 32-9 (장항동),경기도 고양시 일산동구 장항동 730-1,N,2,2,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6648114,126.7663491,2019-01-02
"공중화장실",스타골프클럽,경기도 고양시 일산동구 애니골길43번길 67 (풍동),경기도 고양시 일산동구 풍동 1153-2,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6728501,126.788382,2019-01-02
"공중화장실",수현빌딩,경기도 고양시 일산동구 일산로 219 (마두동),경기도 고양시 일산동구 마두동 738,N,5,10,0,0,0,0,10,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6557143,126.7888613,2019-01-02
"공중화장실",구산주유소,,경기도 고양시 일산서구 송산동562-7,N,1,1,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6938477,126.746924,2019-01-02
"공중화장실",대화초등학교,경기도 고양시 일산서구 송포로 50 (대화동),경기도 고양시 일산서구 대화동 1643,N,21,41,5,0,0,0,41,5,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6715723,126.7323957,2019-01-02
"공중화장실",성저초등학교,경기도 고양시 일산서구 성저로 92 (대화동),경기도 고양시 일산서구 대화동 2006,N,45,47,0,0,0,0,48,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6847446,126.7573667,2019-01-02
"공중화장실",대화동,경기도 고양시 일산서구 일산로 668 (대화동),경기도 고양시 일산서구 대화동 2035,N,2,3,0,0,0,0,3,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.682974,126.7551233,2019-01-02
"공중화장실",장성중학교,경기도 고양시 일산서구 대산로 254 (대화동),경기도 고양시 일산서구 대화동 2096,N,18,35,0,0,0,0,46,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6813192,126.7513741,2019-01-02
"공중화장실",대화프라자빌딩,경기도 고양시 일산서구 중앙로 1567 (대화동),경기도 고양시 일산서구 대화동 2222,N,10,10,0,0,0,0,10,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6757321,126.7474797,2019-01-02
"공중화장실",케이아이주유소,경기도 고양시 일산서구 경의로 960 (덕이동),경기도 고양시 일산서구 덕이동 316,N,1,3,0,0,0,0,1,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.7032164,126.7600462,2019-01-02
"공중화장실",드림주유소,경기도 고양시 일산서구 덕이로 36 (덕이동),경기도 고양시 일산서구 덕이동 475,N,2,1,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.68968157,126.755455,2019-01-02
"공중화장실",탄현6호공원,,경기도 고양시 일산서구 탄현동1495,N,1,2,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6939109,126.7689246,2019-01-02
"공중화장실",탄현2호공원,,경기도 고양시 일산서구 탄현동1580,N,2,4,1,0,0,0,2,1,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6907100563,126.7649935332,2019-01-02
"공중화장실",탄현문화의집,경기도 고양시 일산서구 산현로 99 (탄현동),경기도 고양시 일산서구 탄현동 1590,N,4,6,0,0,0,0,9,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6923245,126.7722766,2019-01-02
"공중화장실",대림교회,경기도 고양시 일산서구 탄현로6번길 2 (탄현동),경기도 고양시 일산서구 탄현동 1594,N,7,8,0,0,0,0,7,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.6927776,126.7736584,2019-01-02
"공중화장실",아이산부인과,경기도 고양시 일산서구 덕이로 10 (덕이동),경기도 고양시 일산서구 덕이동 219-5,N,1,3,0,0,1,0,3,1,1,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.689345,126.758286,2019-01-02
"공중화장실",아이산부인과(산후조리원),경기도 고양시 일산서구 덕이로 10 (덕이동),경기도 고양시 일산서구 덕이동 219-5,N,1,1,2,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7243,09:00~18:00,,37.689345,126.758286,2019-01-02
"공중화장실",덕일주유소,경기도 고양시 일산서구 경의로 808 (덕이동),경기도 고양시 일산서구 덕이동 245-9,N,2,3,0,0,0,0,1,0,0,경기도 고양시 일산서구청,031-8075-7245,09:00~18:00,,37.68949562,126.7596687,2019-01-02
"공중화장실",유공주유소,경기도 고양시 일산서구 경의로 829 (덕이동),경기도 고양시 일산서구 덕이동 260-3,N,2,3,0,0,0,0,2,0,0,경기도 고양시 일산서구청,031-8075-7245,09:00~18:00,,37.6916317,126.7591448,2019-01-02
"공중화장실",수정공원,경기도 고양시 일산동구 햇살로 95번길 34-16,경기도 고양시 일산동구 정발산동 1329,Y,0,2,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6685659396,126.7790229067,2019-01-02
"공중화장실",수도권법원기록물관리센타,경기도 고양시 일산동구 중앙로 1244 (마두동),경기도 고양시 일산동구 마두동 1011,N,2,3,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.65746188,126.7750032,2019-01-02
"공중화장실",소나무공원,경기도 고양시 일산동구 숲속마을1로 33,경기도 고양시 일산동구 풍동 1287,N,1,1,0,0,0,0,1,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6647456611,126.7991042854,2019-01-02
"공중화장실",센트럴 프라자,경기도 고양시 일산동구 정발산로 43-20 (장항동),경기도 고양시 일산동구 장항동 846,N,39,29,0,0,0,0,39,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6583633,126.7733957,2019-01-02
"공중화장실",세훈프라자,경기도 고양시 일산동구 숲속마을로 50-54 (풍동),경기도 고양시 일산동구 풍동 1273-3,N,4,6,2,0,0,0,4,2,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6678924,126.7994131,2019-01-02
"공중화장실",성우사카르타워,경기도 고양시 일산동구 무궁화로 43-55 (장항동),경기도 고양시 일산동구 장항동 731-1,N,16,32,0,0,0,0,16,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6644668,126.7669849,2019-01-02
"공중화장실",성우 아뜨리움오피스텔,경기도 고양시 일산동구 장백로 13 (백석동),경기도 고양시 일산동구 백석동 1314,N,6,6,2,0,0,0,6,2,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6396933,126.7899394,2019-01-02
"공중화장실",성암빌딩,경기도 고양시 일산동구 장백로 208 (장항동),경기도 고양시 일산동구 장항동 891-2,N,16,24,0,0,0,0,14,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6532183,126.7759815,2019-01-02
"공중화장실",성석초등학교,경기도 고양시 일산동구 문봉길 110 (문봉동),경기도 고양시 일산동구 문봉동 203-6,N,6,14,1,0,0,0,14,1,0,경기도 고양시 일산동구청,,09:00~18:00,,37.7073801,126.8123754,2019-01-02
"공중화장실",성석주유소,경기도 고양시 일산동구 성현로135번길 22 (성석동),경기도 고양시 일산동구 성석동 1035-20,Y,0,1,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.7098152,126.8007609,2019-01-02
"공중화장실",성석에너지,경기도 고양시 일산동구 고봉로 652,경기도 고양시 일산동구 성석동 1221-5,Y,0,2,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.71497827,126.789587,2019-01-02
"공중화장실",성석동충전소,,경기도 고양시 일산동구 성석동 산523-52,N,1,1,0,0,0,0,1,0,0,경기도 고양시 일산동구청,,09:00~18:00,,,,2019-01-02
"공중화장실",설문가스충전소,경기도 고양시 일산동구 고봉로 855 (설문동),경기도 고양시 일산동구 설문동 606,Y,0,0,0,0,0,0,0,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.72855014,126.7997261,2019-01-02
"공중화장실",선덕빌딩,경기도 고양시 일산동구 일산로 226 (마두동),경기도 고양시 일산동구 마두동 724-1,N,5,6,0,0,0,0,8,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6565943,126.7891943,2019-01-02
"공중화장실",샘터 17,경기도 고양시 일산동구 숲속마을1로 71 (풍동),경기도 고양시 일산동구 풍동 1279-4,N,20,32,10,0,0,0,29,10,0,경기도 고양시 일산동구청,,09:00~18:00,,37.6673631,126.799741,2019-01-02
"공중화장실",새천년주유소,경기도 고양시 일산동구 고양대로 1137 (식사동),경기도 고양시 일산동구 식사동 513,N,1,2,0,0,0,0,2,0,0,경기도 고양시 일산동구청,,09:00~18:00,,37.665504,126.8154957,2019-01-02
"공중화장실",새라새극장,경기도 고양시 일산동구 중앙로 1286 (마두동),경기도 고양시 일산동구 마두동 816,N,3,5,2,0,0,0,3,2,0,경기도 고양시 일산동구청,,09:00~18:00,,37.66148641,126.7744561,2019-01-02
"공중화장실",고양소방서,"경기도 고양시 덕양구 고양대로 1342 (성사동, 고양소방서)",,N,1,2,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",원당역 화장실,"경기도 고양시 덕양구 고양대로 1429 (성사동, 원당역)",,N,2,3,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",스타필드고양 화장실,"경기도 고양시 덕양구 고양대로 1955 (동산동, 스타필드 고양)",,N,95,135,0,0,0,0,137,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",창릉동주민센터,"경기도 고양시 덕양구 고양대로 1988 (동산동, 창릉동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",주교동주민센터,"경기도 고양시 덕양구 고양대로1315번길 71 (주교동, 주교동주민센터)",,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",성라공원 화장실,경기도 고양시 덕양구 고양대로1432번길 114,,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
"공중화장실",고양공원 화장실,,경기도 고양시 덕양구 고양동 30,N,0,0,0,0,0,0,0,0,0,경기도 고양시 덕양구청,,09:00~18:00,,,,2019-01-02
